objectid,mode,lineabbr,month_,year_,servicetype,avgboardings,city,county
3193,Fixed Route Bus - Regular,62,October,2021,WKD,114.059752000000003,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3194,Fixed Route Bus - Regular,62,November,2021,WKD,127.631179000000003,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3195,Fixed Route Bus - Regular,62,August,2021,WKD,119.444858999999994,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3196,Fixed Route Bus - Regular,62,April,2021,SAT,115.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3197,Fixed Route Bus - Regular,62,April,2021,WKD,106.567217999999997,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3198,Fixed Route Bus - Regular,62,May,2021,SAT,111.833332999999996,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3199,Fixed Route Bus - Regular,62,December,2021,WKD,108.494048000000006,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3200,Fixed Route Bus - Regular,62,November,2021,SAT,106.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3201,Fixed Route Bus - Regular,62,August,2021,SAT,115.125000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3202,Fixed Route Bus - Regular,62,September,2021,SAT,108.333332999999996,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3203,Fixed Route Bus - Regular,62,July,2021,WKD,119.532851999999991,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3204,Fixed Route Bus - Regular,62,February,2021,WKD,104.812500000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3205,Fixed Route Bus - Regular,62,February,2021,SAT,91.049999999999997,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3206,Fixed Route Bus - Regular,62,March,2021,SAT,85.333332999999996,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3207,Fixed Route Bus - Regular,62,March,2021,WKD,113.767722000000006,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3208,Fixed Route Bus - Regular,62,January,2021,WKD,114.330473999999995,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3209,Fixed Route Bus - Regular,62,June,2021,SAT,118.750000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3210,Fixed Route Bus - Regular,62,May,2020,SAT,101.849999999999994,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3211,Fixed Route Bus - Regular,62,April,2020,SAT,91.500000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3212,Fixed Route Bus - Regular,62,October,2020,SAT,139.199999999999989,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3213,Fixed Route Bus - Regular,62,February,2020,SAT,121.500000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3214,Fixed Route Bus - Regular,62,July,2020,WKD,142.771429000000012,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3215,Fixed Route Bus - Regular,62,April,2020,WKD,111.750000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3216,Fixed Route Bus - Regular,62,May,2020,WKD,127.378946999999997,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3217,Fixed Route Bus - Regular,62,June,2020,WKD,145.333709999999996,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3218,Fixed Route Bus - Regular,62,November,2020,WKD,116.098684000000006,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3219,Fixed Route Bus - Regular,62,August,2020,SAT,149.533332999999999,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3220,Fixed Route Bus - Regular,62,March,2020,SAT,97.250000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3221,Fixed Route Bus - Regular,62,November,2020,SAT,109.400000000000006,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3222,Fixed Route Bus - Regular,62,September,2020,SAT,142.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3223,Fixed Route Bus - Regular,62,January,2020,SAT,109.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3224,Fixed Route Bus - Regular,62,December,2020,WKD,109.097222000000002,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3225,Fixed Route Bus - Regular,62,March,2020,WKD,187.304113000000001,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3226,Fixed Route Bus - Regular,62,October,2020,WKD,127.930951999999991,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3227,Fixed Route Bus - Regular,62,July,2020,SAT,121.500000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3228,Fixed Route Bus - Regular,62,September,2020,WKD,141.518394000000001,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3229,Fixed Route Bus - Regular,62,June,2020,SAT,101.583332999999996,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3230,Fixed Route Bus - Regular,62,February,2020,WKD,240.746489999999994,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3231,Fixed Route Bus - Regular,62,January,2020,WKD,249.259523999999999,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3232,Fixed Route Bus - Regular,62,February,2020,SUN,0.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3233,Fixed Route Bus - Regular,62,August,2020,WKD,147.314286000000010,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3234,Fixed Route Bus - Regular,62,December,2020,SAT,94.750000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3235,Fixed Route Bus - Regular,62,September,2019,SAT,128.750000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3236,Fixed Route Bus - Regular,62,June,2019,SAT,134.199999999999989,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3237,Fixed Route Bus - Regular,62,March,2019,SAT,125.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3238,Fixed Route Bus - Regular,62,January,2019,WKD,262.680951999999991,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3239,Fixed Route Bus - Regular,62,April,2019,WKD,279.101371999999969,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3240,Fixed Route Bus - Regular,62,May,2019,SAT,152.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3241,Fixed Route Bus - Regular,62,July,2019,WKD,275.293505999999979,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3242,Fixed Route Bus - Regular,62,August,2019,WKD,272.033058000000040,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3243,Fixed Route Bus - Regular,62,November,2019,SAT,123.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3244,Fixed Route Bus - Regular,62,April,2019,SAT,104.750000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3245,Fixed Route Bus - Regular,62,January,2019,SAT,98.750000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3246,Fixed Route Bus - Regular,62,February,2019,WKD,252.404130000000009,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3247,Fixed Route Bus - Regular,62,February,2019,SAT,111.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3248,Fixed Route Bus - Regular,62,October,2019,SAT,136.250000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3249,Fixed Route Bus - Regular,62,September,2019,WKD,277.644504999999981,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3250,Fixed Route Bus - Regular,62,August,2019,SAT,143.900000000000006,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3251,Fixed Route Bus - Regular,62,December,2019,SAT,113.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3252,Fixed Route Bus - Regular,62,October,2019,WKD,264.576313000000027,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3253,Fixed Route Bus - Regular,62,July,2019,SAT,135.466667000000001,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3254,Fixed Route Bus - Regular,62,March,2019,WKD,275.336341000000004,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3255,Fixed Route Bus - Regular,62,November,2019,WKD,262.497436000000050,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3256,Fixed Route Bus - Regular,62,May,2019,WKD,292.373295999999982,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3257,Fixed Route Bus - Regular,62,June,2019,WKD,286.241519999999980,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3258,Fixed Route Bus - Regular,62,December,2019,WKD,223.032143000000019,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3259,Fixed Route Bus - Regular,62,December,2018,SAT,127.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3260,Fixed Route Bus - Regular,62,August,2018,SAT,128.250000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3261,Fixed Route Bus - Regular,62,November,2018,SAT,120.599999999999994,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3262,Fixed Route Bus - Regular,62,June,2018,SAT,142.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3263,Fixed Route Bus - Regular,62,May,2018,WKD,278.199999999999989,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3264,Fixed Route Bus - Regular,62,October,2018,WKD,301.965494999999976,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3265,Fixed Route Bus - Regular,62,March,2018,SAT,118.500000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3266,Fixed Route Bus - Regular,62,November,2018,WKD,287.429824999999994,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3267,Fixed Route Bus - Regular,62,May,2018,SAT,119.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3268,Fixed Route Bus - Regular,62,September,2018,WKD,327.694612000000006,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3269,Fixed Route Bus - Regular,62,February,2018,WKD,292.899999999999977,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3270,Fixed Route Bus - Regular,62,July,2018,WKD,250.814034999999990,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3271,Fixed Route Bus - Regular,62,January,2018,SAT,97.666667000000004,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3272,Fixed Route Bus - Regular,62,October,2018,SAT,122.250000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3273,Fixed Route Bus - Regular,62,August,2018,WKD,282.635075999999970,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3274,Fixed Route Bus - Regular,62,February,2018,SAT,113.666667000000004,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3275,Fixed Route Bus - Regular,62,September,2018,SAT,131.166666999999990,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3276,Fixed Route Bus - Regular,62,December,2018,WKD,244.522015999999979,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3277,Fixed Route Bus - Regular,62,April,2018,WKD,247.714286000000016,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3278,Fixed Route Bus - Regular,62,April,2018,SAT,122.510000000000005,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3279,Fixed Route Bus - Regular,62,March,2018,WKD,271.333332999999982,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3280,Fixed Route Bus - Regular,62,January,2018,WKD,267.125000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3281,Fixed Route Bus - Regular,62,July,2018,SAT,128.599999999999994,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3282,Fixed Route Bus - Regular,62,June,2018,WKD,256.600000000000023,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3283,Fixed Route Bus - Regular,62,February,2017,SAT,158.500000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
16835,Route Deviation,F618,December,2021,SAT,44.166667000000004,Ogden,Weber
3284,Fixed Route Bus - Regular,62,December,2017,WKD,253.723213999999984,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3285,Fixed Route Bus - Regular,62,March,2017,WKD,291.940659000000039,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3286,Fixed Route Bus - Regular,62,May,2017,SAT,167.750000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3287,Fixed Route Bus - Regular,62,August,2017,SAT,180.500000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3288,Fixed Route Bus - Regular,62,October,2017,SAT,181.500000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3289,Fixed Route Bus - Regular,62,July,2017,SAT,162.023809999999997,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3290,Fixed Route Bus - Regular,62,April,2017,WKD,276.414319000000035,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3291,Fixed Route Bus - Regular,62,January,2017,WKD,274.390171000000009,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3292,Fixed Route Bus - Regular,62,March,2017,SAT,152.500000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3293,Fixed Route Bus - Regular,62,November,2017,WKD,299.697619000000032,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3294,Fixed Route Bus - Regular,62,January,2017,SAT,147.000000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3295,Fixed Route Bus - Regular,62,June,2017,WKD,267.837581999999998,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3296,Fixed Route Bus - Regular,62,September,2017,SAT,146.800000000000011,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3297,Fixed Route Bus - Regular,62,April,2017,SAT,144.267914999999988,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3298,Fixed Route Bus - Regular,62,December,2017,SAT,120.333332999999996,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3299,Fixed Route Bus - Regular,62,August,2017,WKD,315.376812000000029,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3300,Fixed Route Bus - Regular,62,October,2017,WKD,311.017460000000028,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3301,Fixed Route Bus - Regular,62,November,2017,SAT,141.500000000000000,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3302,Fixed Route Bus - Regular,62,July,2017,WKD,293.278388000000007,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3303,Fixed Route Bus - Regular,62,May,2017,WKD,290.172234000000003,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3304,Fixed Route Bus - Regular,62,September,2017,WKD,292.796428999999989,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3305,Fixed Route Bus - Regular,62,June,2017,SAT,142.333333000000010,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3306,Fixed Route Bus - Regular,62,February,2017,WKD,266.093182000000013,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3307,Fixed Route Bus - Regular,72,January,2024,SAT,257.066666999999995,"Midvale, Cottonwood Heights",Salt Lake
3308,Fixed Route Bus - Regular,72,February,2024,SAT,233.900000000000006,"Midvale, Cottonwood Heights",Salt Lake
3309,Fixed Route Bus - Regular,72,February,2024,WKD,478.334562000000005,"Midvale, Cottonwood Heights",Salt Lake
3310,Fixed Route Bus - Regular,72,January,2024,WKD,466.265629999999987,"Midvale, Cottonwood Heights",Salt Lake
3311,Fixed Route Bus - Regular,72,May,2023,SAT,180.216667000000001,"Midvale, Cottonwood Heights",Salt Lake
3312,Fixed Route Bus - Regular,72,May,2023,WKD,433.024045000000001,"Midvale, Cottonwood Heights",Salt Lake
3313,Fixed Route Bus - Regular,72,November,2023,WKD,532.527840999999967,"Midvale, Cottonwood Heights",Salt Lake
3314,Fixed Route Bus - Regular,72,February,2023,SAT,233.550000000000011,"Midvale, Cottonwood Heights",Salt Lake
3315,Fixed Route Bus - Regular,72,January,2023,WKD,416.741641000000016,"Midvale, Cottonwood Heights",Salt Lake
3316,Fixed Route Bus - Regular,72,July,2023,WKD,399.935127999999963,"Midvale, Cottonwood Heights",Salt Lake
3317,Fixed Route Bus - Regular,72,April,2023,SAT,220.650000000000006,"Midvale, Cottonwood Heights",Salt Lake
3318,Fixed Route Bus - Regular,72,July,2023,SAT,199.514285999999998,"Midvale, Cottonwood Heights",Salt Lake
3319,Fixed Route Bus - Regular,72,August,2023,SAT,198.675000000000011,"Midvale, Cottonwood Heights",Salt Lake
3320,Fixed Route Bus - Regular,72,February,2023,WKD,435.780937999999992,"Midvale, Cottonwood Heights",Salt Lake
